,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_per_room,rating_q1
5916,13/05/2014,within an hour,100%,83%,f,Haymarket,55,105,"['email', 'phone']",t,t,Sydney,-33.87011,151.20544,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Crib"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Baby bath"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Baby safety gates"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Long term stays allowed"", ""High chair""]",90,1124,90,90,1124,1124,90,t,28,58,88,363,6,0,0,0,14/08/2018,26/10/2019,4.33,4.67,4.5,5,4.67,4.83,4.33,f,0.07,249,0
5917,16/06/2016,within a few hours,100%,83%,t,,2,2,"['email', 'phone']",t,t,Sutherland Shire,-34.05809,151.12632,Entire guest suite,Entire home/apt,4,1,1 bath,1,2,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Electric stove"", ""Free parking on premises"", ""Fire extinguisher"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Bathtub"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Single oven"", ""First aid kit"", ""Private entrance""]",2,1125,2,2,1125,1125,2,t,27,57,87,362,24,7,0,42,3/04/2023,20/04/2025,4.75,4.88,4.92,4.92,4.92,4.83,4.75,f,0.89,190,0
5918,2/08/2015,within an hour,100%,89%,f,,2,2,"['email', 'phone']",t,t,Hornsby,-33.71289256,151.1020695,Private room in townhouse,Private room,2,1,1 shared bath,1,1,"[""Lock on bedroom door"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Outdoor dining area"", ""Wifi"", ""Air conditioning"", ""First aid kit""]",2,365,2,2,365,365,2,t,29,59,89,364,10,7,0,42,1/04/2023,8/05/2025,4.5,4.7,4,4.7,4.7,4.6,4.7,f,0.37,110,0
5919,11/11/2015,within an hour,100%,93%,f,Surry Hills,5,6,"['email', 'phone']",t,t,Sydney,-33.88725,151.21491,Entire townhouse,Entire home/apt,7,2,2 baths,4,4,"[""Conditioner"", ""Portable fans"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Outdoor furniture"", ""Paid crib - available upon request"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Keypad"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Rice maker"", ""Central air conditioning"", ""Bathtub"", ""Stove"", ""Clothing storage: wardrobe and dresser"", ""Shared patio or balcony"", ""Free washer \u2013 In unit"", ""Oven"", ""Pocket wifi"", ""Self check-in"", ""Hot water"", ""HDTV with standard cable"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""High chair"", ""Ethernet connection"", ""Private entrance""]",2,1125,2,2,1125,1125,2,t,10,19,41,255,398,34,3,204,25/11/2015,1/06/2025,4.69,4.78,4.62,4.9,4.8,4.91,4.68,f,3.42,89,0
5920,10/08/2015,N/A,N/A,N/A,f,,1,1,"['email', 'phone', 'work_email']",t,t,Sydney,-33.86926,151.2263,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Bay view"", ""Sonos Speaker Bluetooth sound system"", ""Dishes and silverware"", ""Hangers"", ""Portable heater"", ""Body soap"", ""Extra pillows and blankets"", ""HDTV with standard cable, HBO Max, Netflix, Apple TV"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Portable air conditioning"", ""Free washer \u2013 In unit"", ""Oven"", ""Coffee maker: french press, Nespresso"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Dedicated workspace"", ""Window guards"", ""Host greets you"", ""Essentials"", ""Harbor view"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Siemens induction stove"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""First aid kit""]",3,730,3,3,730,730,3,t,19,45,72,265,193,18,0,108,13/08/2017,12/05/2025,4.94,4.94,4.96,4.97,4.99,4.98,4.77,f,2.02,269,1
5921,2/09/2022,within an hour,100%,93%,f,,14,32,"['email', 'phone']",t,t,Sydney,-33.88200832,151.2114496,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Paid street parking off premises"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Portable heater"", ""Body soap"", ""Board games"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Stove"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Private entrance""]",3,365,2,4,365,365,3.8,t,6,20,38,55,56,35,5,210,17/12/2023,13/06/2025,4.77,4.86,4.86,4.82,4.95,4.95,4.65,t,3.06,103,0
5922,16/07/2024,within a few hours,81%,76%,f,,49,84,"['email', 'phone']",t,t,North Sydney,-33.83646841,151.2092011,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Body soap"", ""Free parking on premises"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Oven"", ""Hot water"", ""TV"", ""Heating"", ""Essentials"", ""Freezer"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",1,365,1,1,365,365,1,t,0,0,0,175,11,11,1,66,23/11/2024,23/05/2025,4.09,4.45,4.09,4.09,4,4.64,4.36,f,1.59,110.5,0
5923,24/03/2021,within an hour,99%,94%,f,,20,75,"['email', 'phone']",t,t,Lane Cove,-33.81228,151.16381,Entire condo,Entire home/apt,4,1,1 bath,1,1,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Dishes and silverware"", ""Cleaning products"", ""Body soap"", ""Free parking on premises"", ""Bed linens"", ""Central air conditioning"", ""Stove"", ""Free washer \u2013 In unit"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle""]",3,180,3,4,1125,1125,3.6,t,7,18,33,186,68,16,0,96,29/07/2022,15/04/2025,4.49,4.51,4.37,4.66,4.74,4.63,4.4,f,1.93,95,0
5924,29/08/2024,N/A,N/A,N/A,f,,39,46,"['email', 'phone']",t,t,Mosman,-33.82763,151.25128,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Paid crib - available upon request"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Body soap"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Paid high chair - available upon request"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed"", ""Housekeeping available from 8:00\u202fAM to 2:00\u202fPM, every day - available at extra cost""]",5,1125,5,28,1125,1125,25.9,t,3,31,43,178,41,8,0,80,14/10/2016,30/04/2025,4.41,4.56,4.39,4.29,4.66,4.98,4.37,t,0.39,116.5,0
5925,11/07/2011,within an hour,100%,100%,,Revesby,14,15,"['email', 'phone']",t,t,Sydney,-33.8801,151.21599,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""32 inch HDTV with Chromecast"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Central air conditioning"", ""Private patio or balcony"", ""Induction stove"", ""Clothing storage"", ""City skyline view"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Heating"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Harbor view"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",4,1125,3,21,1125,1125,19.4,t,0,0,0,0,37,9,2,72,14/11/2021,27/05/2025,4.65,4.7,4.59,4.95,4.81,4.95,4.51,t,0.85,181,0
5926,6/01/2016,within an hour,100%,88%,t,,1,1,"['email', 'phone']",t,t,Manly,-33.797611,151.2778533,Entire rental unit,Entire home/apt,5,1,1 bath,2,3,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Gas stove"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Portable heater"", ""Body soap"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""HDTV with Chromecast, standard cable"", ""Free washer \u2013 In unit"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor dining area"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed"", ""Shared beach access"", ""Private entrance""]",3,1125,3,3,1125,1125,3,t,0,0,0,232,34,22,0,132,27/10/2023,6/05/2025,4.68,4.71,4.56,4.94,5,4.65,4.59,t,1.7,100,0
5927,28/09/2020,within an hour,100%,100%,t,,1,1,"['email', 'phone']",t,t,Waverley,-33.88800444,151.2712708,Entire rental unit,Entire home/apt,3,1,1 bath,1,1,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Free carport on premises \u2013 1 space"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Electric stove"", ""Elevator"", ""Clothing storage: closet"", ""Free washer \u2013 In unit"", ""Hot water"", ""TV"", ""Mini fridge"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Smoke alarm"", ""Stainless steel oven"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Shared beach access""]",2,365,2,2,365,365,2,t,18,45,75,118,69,34,2,204,18/02/2023,8/06/2025,4.93,4.88,4.9,4.96,4.94,4.99,4.77,f,2.43,162,0
5928,30/07/2016,within an hour,100%,100%,t,,1,3,"['email', 'phone']",t,t,The Hills Shire,-33.69142,150.92511,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Body soap"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Clothing storage: wardrobe and dresser"", ""Shared pool - available all year"", ""Oven"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Heating"", ""Dedicated workspace"", ""Host greets you"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Shared gym nearby"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Exercise equipment""]",3,1125,3,3,1125,1125,3,t,1,9,30,247,94,31,2,186,5/03/2022,8/06/2025,4.98,4.97,4.93,4.98,4.99,4.91,4.94,t,2.35,150,1
5929,28/01/2020,within an hour,100%,99%,f,Darlinghurst,9,23,"['email', 'phone']",t,t,Sydney,-33.88381598,151.2143445,Entire home,Entire home/apt,6,2.5,2.5 baths,3,3,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Hot water"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""50 inch HDTV"", ""Coffee maker"", ""Essentials"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",5,365,4,45,365,365,12,t,20,23,23,23,38,14,1,140,6/07/2023,27/05/2025,4.87,4.84,4.74,4.89,4.87,4.97,4.71,f,1.6,109,0
5930,12/10/2014,within an hour,100%,78%,f,,3,4,"['email', 'phone']",t,t,Sutherland Shire,-34.01508,151.10231,Private room in home,Private room,1,2.5,2.5 shared baths,1,1,"[""Refrigerator"", ""Smoking allowed"", ""Kitchen"", ""Washer"", ""Dishes and silverware"", ""Hangers"", ""Breakfast"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Free parking on premises"", ""Bed linens"", ""Air conditioning"", ""Clothing storage"", ""Hot water"", ""TV"", ""Backyard"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Essentials"", ""Private pool - available all year, open specific hours"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Wifi"", ""Safe""]",3,365,3,3,365,365,3,t,28,58,88,179,25,4,0,24,3/10/2017,6/03/2025,4.84,4.84,4.76,4.92,4.96,4.8,4.72,f,0.27,75,0
5931,20/08/2022,N/A,N/A,N/A,f,,1,2,"['email', 'phone']",t,t,Randwick,-33.91483745,151.2633749,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Bay view"", ""Coffee maker: french press"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Beach view"", ""Cleaning products"", ""Ocean view"", ""Sea view"", ""Body soap"", ""Waterfront"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Portable air conditioning"", ""Private patio or balcony"", ""Smeg electric stove"", ""Shared backyard \u2013 Not fully fenced"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Private hot tub"", ""Hot water"", ""TV"", ""Shared beach access \u2013 Beachfront"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Smeg stainless steel oven"", ""Books and reading material"", ""Toaster"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",3,365,3,3,365,365,3,t,4,4,4,4,3,0,0,0,3/01/2023,4/01/2024,5,5,5,5,5,5,4.33,f,0.1,750,1
5932,2/08/2024,within an hour,100%,99%,t,,5,5,"['email', 'phone']",t,t,Sydney,-33.8738098,151.2045228,Entire rental unit,Entire home/apt,6,2,2 baths,2,3,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Folding or convertible high chair - available upon request"", ""Dryer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Blender"", ""Body soap"", ""Exterior security cameras on property"", ""Private BBQ grill: charcoal"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Central air conditioning"", ""Oven"", ""Central heating"", ""Hot water"", ""TV"", ""Housekeeping - available at extra cost"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Miele stainless steel gas stove"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private entrance""]",1,365,1,5,365,365,4.3,t,4,11,18,162,11,11,1,66,13/01/2025,2/06/2025,5,5,4.91,4.73,5,5,4.91,t,2.12,253.5,1
5933,21/10/2022,within an hour,100%,100%,f,,60,119,"['email', 'phone']",t,t,Parramatta,-33.8536037,150.9911584,Entire home,Entire home/apt,6,2,2 baths,3,3,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Outdoor kitchen"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Wine glasses"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,365,1,5,365,365,4.4,t,17,38,68,69,20,20,3,120,23/12/2024,6/06/2025,4.65,4.75,4.85,4.85,5,4.9,4.75,f,3.39,67.33,0
5934,11/12/2014,within a day,93%,86%,f,Palm Beach,72,112,"['email', 'phone', 'work_email']",t,t,Pittwater,-33.64989939,151.2796017,Entire home,Entire home/apt,2,1,1 bath,1,1,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Pets allowed"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Waterfront"", ""Free parking on premises"", ""Bed linens"", ""Air conditioning"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Wifi"", ""Shampoo"", ""Long term stays allowed"", ""Private entrance""]",2,1125,2,7,1,1125,2.5,t,22,52,82,346,3,0,0,0,12/11/2023,31/03/2024,3.67,4,3.67,5,5,4.67,3.67,t,0.15,233,0
5935,1/08/2016,within an hour,100%,82%,t,,1,1,"['phone', 'work_email']",t,t,North Sydney,-33.8377026,151.212813,Entire rental unit,Entire home/apt,4,1,1 bath,2,3,"[""Kitchen"", ""Smoke alarm"", ""Washer"", ""Self check-in"", ""TV"", ""Fire extinguisher"", ""Outdoor dining area"", ""Wifi"", ""Lockbox""]",2,31,2,2,1125,1125,2,t,24,54,82,82,7,7,0,42,20/01/2025,20/04/2025,5,5,4.86,5,4.86,4.86,4.86,f,1.4,675,1
5936,27/10/2016,within an hour,100%,100%,f,,1,3,"['email', 'phone', 'work_email']",t,t,Botany Bay,-33.93245,151.19875,Entire home,Entire home/apt,8,3,3 baths,4,4,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Private hot tub - open specific hours"", ""Bikes"", ""Dishes and silverware"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""Body soap"", ""Free parking garage on premises"", ""Exterior security cameras on property"", ""Keypad"", ""Extra pillows and blankets"", ""Board games"", ""Garden view"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Private patio or balcony"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Backyard"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Long term stays allowed"", ""Private entrance""]",4,730,2,3,1125,1125,3,t,5,5,35,283,2,1,1,8,29/11/2023,2/06/2025,5,5,5,5,5,5,5,t,0.11,180,1
5937,1/08/2023,within an hour,100%,96%,t,,2,2,"['email', 'phone']",t,t,Leichhardt,-33.8773454,151.1649672,Entire home,Entire home/apt,6,1,1 bath,3,4,"[""Conditioner"", ""Portable fans"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""BBQ grill"", ""Board games"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Oven"", ""Barbecue utensils"", ""Clothing storage"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""High chair"", ""Private entrance""]",2,365,2,4,365,365,2.1,t,9,20,20,20,30,15,1,90,3/12/2023,30/05/2025,4.87,4.93,4.93,4.97,5,4.97,4.67,f,1.6,103,0
5938,25/06/2018,within an hour,100%,100%,t,,6,8,"['email', 'phone']",t,t,Sydney,-33.85984,151.20694,Private room in hostel,Private room,4,1,1 private bath,1,4,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Paid parking off premises"", ""Dryer"", ""BBQ grill"", ""Room-darkening shades"", ""Fire extinguisher"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Building staff"", ""Self check-in"", ""Hot water"", ""Toaster"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""First aid kit""]",1,14,1,7,14,14,1.3,t,24,54,80,340,67,9,1,54,5/04/2021,25/05/2025,4.7,4.84,4.45,4.63,4.7,4.93,4.69,t,1.31,254,0
5939,29/11/2014,within an hour,100%,99%,f,Manly,2,6,"['email', 'phone']",t,t,Manly,-33.78711391,151.286161,Private room in rental unit,Private room,2,1,1 private bath,1,1,"[""Portable fans"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Blender"", ""Body soap"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""Hair dryer"", ""Oven"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Sound system"", ""Wine glasses"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo""]",1,365,1,1,365,365,1,t,16,41,61,301,67,67,4,255,1/09/2024,15/06/2025,4.72,4.72,4.48,4.9,4.78,5,4.76,f,6.93,161,0
